LocationType,Location,PlacementType,TimeFrame,DataFormat,Data
State,Rhode Island,Runaway,2006,Percent,0.02
State,Rhode Island,Pre-adoptive home,2006,Percent,0.01
State,Rhode Island,Group home or institution,2006,Percent,0.39
State,Rhode Island,Foster family home - relative,2006,Percent,0.27
State,Rhode Island,Foster family home - non-relative,2006,Percent,0.32
State,Pennsylvania,Trial home visit,2006,Percent,0.01
State,Pennsylvania,Supervised independent living,2006,Percent,0.02
State,Pennsylvania,Runaway,2006,Percent,<.5%
State,Pennsylvania,Pre-adoptive home,2006,Percent,0.03
State,Pennsylvania,Group home or institution,2006,Percent,0.27
State,Pennsylvania,Foster family home - relative,2006,Percent,0.21
State,Pennsylvania,Foster family home - non-relative,2006,Percent,0.46
State,Oregon,Trial home visit,2006,Percent,0.14
State,Oregon,Supervised independent living,2006,Percent,<.5%
State,Oregon,Runaway,2006,Percent,0.03
State,Oregon,Pre-adoptive home,2006,Percent,0.04
State,Oregon,Group home or institution,2006,Percent,0.07
State,Oregon,Foster family home - relative,2006,Percent,0.2
State,Oregon,Foster family home - non-relative,2006,Percent,0.52
State,Oklahoma,Trial home visit,2006,Percent,0.13
State,Oklahoma,Supervised independent living,2006,Percent,<.5%
State,Oklahoma,Runaway,2006,Percent,0.01
State,Oklahoma,Pre-adoptive home,2006,Percent,0.04
State,Oklahoma,Group home or institution,2006,Percent,0.08
State,Oklahoma,Foster family home - relative,2006,Percent,0.3
State,Oklahoma,Foster family home - non-relative,2006,Percent,0.44
State,Ohio,Trial home visit,2006,Percent,0.02
State,Ohio,Supervised independent living,2006,Percent,0.01
State,Ohio,Runaway,2006,Percent,0.03
State,Ohio,Pre-adoptive home,2006,Percent,0.04
State,Ohio,Group home or institution,2006,Percent,0.16
State,Ohio,Foster family home - relative,2006,Percent,0.15
State,Ohio,Foster family home - non-relative,2006,Percent,0.58
State,North Dakota,Trial home visit,2006,Percent,0.04
State,North Dakota,Supervised independent living,2006,Percent,N.R.
State,North Dakota,Runaway,2006,Percent,<.5%
State,North Dakota,Pre-adoptive home,2006,Percent,0.08
State,North Dakota,Group home or institution,2006,Percent,0.27
State,North Dakota,Foster family home - relative,2006,Percent,0.21
State,North Dakota,Foster family home - non-relative,2006,Percent,0.4
State,North Carolina,Trial home visit,2006,Percent,0.06
State,North Carolina,Supervised independent living,2006,Percent,<.5%
State,North Carolina,Runaway,2006,Percent,0.01
State,North Carolina,Pre-adoptive home,2006,Percent,0.05
State,North Carolina,Group home or institution,2006,Percent,0.14
State,North Carolina,Foster family home - relative,2006,Percent,0.23
State,North Carolina,Foster family home - non-relative,2006,Percent,0.51
State,New York,Trial home visit,2006,Percent,0.07
State,New York,Supervised independent living,2006,Percent,N.R.
State,New York,Runaway,2006,Percent,0.03
State,New York,Pre-adoptive home,2006,Percent,0.07
State,New York,Group home or institution,2006,Percent,0.21
State,New York,Foster family home - relative,2006,Percent,0.17
State,New York,Foster family home - non-relative,2006,Percent,0.45
State,New Jersey,Trial home visit,2006,Percent,N.R.
State,New Jersey,Supervised independent living,2006,Percent,0.02
State,New Jersey,Runaway,2006,Percent,N.R.
State,New Jersey,Pre-adoptive home,2006,Percent,0.01
State,New Jersey,Group home or institution,2006,Percent,0.21
State,New Jersey,Foster family home - relative,2006,Percent,0.15
State,New Jersey,Foster family home - non-relative,2006,Percent,0.62
State,New Mexico,Trial home visit,2006,Percent,0.09
State,New Mexico,Supervised independent living,2006,Percent,0.02
State,New Mexico,Runaway,2006,Percent,0.02
State,New Mexico,Pre-adoptive home,2006,Percent,0.07
State,New Mexico,Group home or institution,2006,Percent,0.07
State,New Mexico,Foster family home - relative,2006,Percent,0.24
State,New Mexico,Foster family home - non-relative,2006,Percent,0.49
State,Nebraska,Trial home visit,2006,Percent,0.17
State,Nebraska,Supervised independent living,2006,Percent,0.01
State,Nebraska,Runaway,2006,Percent,0.02
State,Nebraska,Pre-adoptive home,2006,Percent,0.02
State,Nebraska,Group home or institution,2006,Percent,0.2
State,Nebraska,Foster family home - relative,2006,Percent,0.19
State,Nebraska,Foster family home - non-relative,2006,Percent,0.39
State,Nevada,Trial home visit,2006,Percent,0.18
State,Nevada,Supervised independent living,2006,Percent,0.01
State,Nevada,Runaway,2006,Percent,0.02
State,Nevada,Pre-adoptive home,2006,Percent,0.01
State,Nevada,Group home or institution,2006,Percent,0.08
State,Nevada,Foster family home - relative,2006,Percent,0.31
State,Nevada,Foster family home - non-relative,2006,Percent,0.38
State,New Hampshire,Trial home visit,2006,Percent,N.R.
State,New Hampshire,Supervised independent living,2006,Percent,<.5%
State,New Hampshire,Runaway,2006,Percent,N.R.
State,New Hampshire,Pre-adoptive home,2006,Percent,N.R.
State,New Hampshire,Group home or institution,2006,Percent,0.28
State,New Hampshire,Foster family home - relative,2006,Percent,0.17
State,New Hampshire,Foster family home - non-relative,2006,Percent,0.55
State,Montana,Trial home visit,2006,Percent,0.06
State,Montana,Supervised independent living,2006,Percent,0.01
State,Montana,Runaway,2006,Percent,<.5%
State,Montana,Pre-adoptive home,2006,Percent,0.01
State,Montana,Group home or institution,2006,Percent,0.13
State,Montana,Foster family home - relative,2006,Percent,0.33
State,Montana,Foster family home - non-relative,2006,Percent,0.46
State,Missouri,Trial home visit,2006,Percent,0.13
State,Missouri,Supervised independent living,2006,Percent,0.05
State,Missouri,Runaway,2006,Percent,0.02
State,Missouri,Pre-adoptive home,2006,Percent,0.12
State,Missouri,Group home or institution,2006,Percent,0.17
State,Missouri,Foster family home - relative,2006,Percent,0.19
State,Missouri,Foster family home - non-relative,2006,Percent,0.33
State,Mississippi,Trial home visit,2006,Percent,<.5%
State,Mississippi,Supervised independent living,2006,Percent,<.5%
State,Mississippi,Runaway,2006,Percent,N.R.
State,Mississippi,Pre-adoptive home,2006,Percent,0.01
State,Mississippi,Group home or institution,2006,Percent,0.23
State,Mississippi,Foster family home - relative,2006,Percent,0.35
State,Mississippi,Foster family home - non-relative,2006,Percent,0.4
State,Minnesota,Trial home visit,2006,Percent,0.02
State,Minnesota,Supervised independent living,2006,Percent,<.5%
State,Minnesota,Runaway,2006,Percent,0.01
State,Minnesota,Pre-adoptive home,2006,Percent,0.06
State,Minnesota,Group home or institution,2006,Percent,0.25
State,Minnesota,Foster family home - relative,2006,Percent,0.22
State,Minnesota,Foster family home - non-relative,2006,Percent,0.42
State,Michigan,Trial home visit,2006,Percent,0.07
State,Michigan,Supervised independent living,2006,Percent,0.03
State,Michigan,Runaway,2006,Percent,0.01
State,Michigan,Pre-adoptive home,2006,Percent,0.02
State,Michigan,Group home or institution,2006,Percent,0.15
State,Michigan,Foster family home - relative,2006,Percent,0.35
State,Michigan,Foster family home - non-relative,2006,Percent,0.37
State,Massachusetts,Trial home visit,2006,Percent,0.09
State,Massachusetts,Supervised independent living,2006,Percent,0.06
State,Massachusetts,Runaway,2006,Percent,0.02
State,Massachusetts,Pre-adoptive home,2006,Percent,0.04
State,Massachusetts,Group home or institution,2006,Percent,0.21
State,Massachusetts,Foster family home - relative,2006,Percent,0.17
State,Massachusetts,Foster family home - non-relative,2006,Percent,0.42
State,Maryland,Trial home visit,2006,Percent,<.5%
State,Maryland,Supervised independent living,2006,Percent,0.02
State,Maryland,Runaway,2006,Percent,<.5%
State,Maryland,Pre-adoptive home,2006,Percent,0.05
State,Maryland,Group home or institution,2006,Percent,0.26
State,Maryland,Foster family home - relative,2006,Percent,0.38
State,Maryland,Foster family home - non-relative,2006,Percent,0.29
State,Maine,Trial home visit,2006,Percent,0.06
State,Maine,Supervised independent living,2006,Percent,0.01
State,Maine,Runaway,2006,Percent,<.5%
State,Maine,Pre-adoptive home,2006,Percent,0.08
State,Maine,Group home or institution,2006,Percent,0.09
State,Maine,Foster family home - relative,2006,Percent,0.18
State,Maine,Foster family home - non-relative,2006,Percent,0.57
State,Louisiana,Trial home visit,2006,Percent,0.04
State,Louisiana,Supervised independent living,2006,Percent,<.5%
State,Louisiana,Runaway,2006,Percent,0.02
State,Louisiana,Pre-adoptive home,2006,Percent,0.03
State,Louisiana,Group home or institution,2006,Percent,0.17
State,Louisiana,Foster family home - relative,2006,Percent,0.22
State,Louisiana,Foster family home - non-relative,2006,Percent,0.54
State,Kentucky,Trial home visit,2006,Percent,0.01
State,Kentucky,Supervised independent living,2006,Percent,0.01
State,Kentucky,Runaway,2006,Percent,<.5%
State,Kentucky,Pre-adoptive home,2006,Percent,0.02
State,Kentucky,Group home or institution,2006,Percent,0.28
State,Kentucky,Foster family home - relative,2006,Percent,0.09
State,Kentucky,Foster family home - non-relative,2006,Percent,0.58
State,Kansas,Trial home visit,2006,Percent,0.13
State,Kansas,Supervised independent living,2006,Percent,<.5%
State,Kansas,Runaway,2006,Percent,0.02
State,Kansas,Pre-adoptive home,2006,Percent,0.05
State,Kansas,Group home or institution,2006,Percent,0.1
State,Kansas,Foster family home - relative,2006,Percent,0.21
State,Kansas,Foster family home - non-relative,2006,Percent,0.5
State,Iowa,Trial home visit,2006,Percent,0.19
State,Iowa,Supervised independent living,2006,Percent,0.01
State,Iowa,Runaway,2006,Percent,0.01
State,Iowa,Pre-adoptive home,2006,Percent,0.02
State,Iowa,Group home or institution,2006,Percent,0.21
State,Iowa,Foster family home - relative,2006,Percent,0.21
State,Iowa,Foster family home - non-relative,2006,Percent,0.35
State,Indiana,Trial home visit,2006,Percent,<.5%
State,Indiana,Supervised independent living,2006,Percent,<.5%
State,Indiana,Runaway,2006,Percent,0.01
State,Indiana,Pre-adoptive home,2006,Percent,N.R.
State,Indiana,Group home or institution,2006,Percent,0.18
State,Indiana,Foster family home - relative,2006,Percent,0.14
State,Indiana,Foster family home - non-relative,2006,Percent,0.66
State,Illinois,Trial home visit,2006,Percent,<.5%
State,Illinois,Supervised independent living,2006,Percent,0.08
State,Illinois,Runaway,2006,Percent,0.01
State,Illinois,Pre-adoptive home,2006,Percent,0.03
State,Illinois,Group home or institution,2006,Percent,0.1
State,Illinois,Foster family home - relative,2006,Percent,0.35
State,Illinois,Foster family home - non-relative,2006,Percent,0.42
State,Idaho,Trial home visit,2006,Percent,0.06
State,Idaho,Supervised independent living,2006,Percent,N.R.
State,Idaho,Runaway,2006,Percent,0.01
State,Idaho,Pre-adoptive home,2006,Percent,0.04
State,Idaho,Group home or institution,2006,Percent,0.12
State,Idaho,Foster family home - relative,2006,Percent,0.22
State,Idaho,Foster family home - non-relative,2006,Percent,0.55
State,Hawaii,Trial home visit,2006,Percent,N.R.
State,Hawaii,Supervised independent living,2006,Percent,N.R.
State,Hawaii,Runaway,2006,Percent,0.03
State,Hawaii,Pre-adoptive home,2006,Percent,<.5%
State,Hawaii,Group home or institution,2006,Percent,0.06
State,Hawaii,Foster family home - relative,2006,Percent,0.43
State,Hawaii,Foster family home - non-relative,2006,Percent,0.48
State,Georgia,Trial home visit,2006,Percent,0.02
State,Georgia,Supervised independent living,2006,Percent,N.R.
State,Georgia,Runaway,2006,Percent,0.01
State,Georgia,Pre-adoptive home,2006,Percent,0.02
State,Georgia,Group home or institution,2006,Percent,0.18
State,Georgia,Foster family home - relative,2006,Percent,0.18
State,Georgia,Foster family home - non-relative,2006,Percent,0.58
State,Florida,Trial home visit,2006,Percent,N.R.
State,Florida,Supervised independent living,2006,Percent,<.5%
State,Florida,Runaway,2006,Percent,0.02
State,Florida,Pre-adoptive home,2006,Percent,0.01
State,Florida,Group home or institution,2006,Percent,0.13
State,Florida,Foster family home - relative,2006,Percent,0.46
State,Florida,Foster family home - non-relative,2006,Percent,0.38
City,District of Columbia,Trial home visit,2006,Percent,N.R.
City,District of Columbia,Supervised independent living,2006,Percent,0.08
City,District of Columbia,Runaway,2006,Percent,0.02
City,District of Columbia,Pre-adoptive home,2006,Percent,0.14
City,District of Columbia,Group home or institution,2006,Percent,0.15
City,District of Columbia,Foster family home - relative,2006,Percent,0.16
City,District of Columbia,Foster family home - non-relative,2006,Percent,0.45
State,Connecticut,Trial home visit,2006,Percent,N.R.
State,Connecticut,Supervised independent living,2006,Percent,0.02
State,Connecticut,Runaway,2006,Percent,N.R.
State,Connecticut,Pre-adoptive home,2006,Percent,0.06
State,Connecticut,Group home or institution,2006,Percent,0.29
State,Connecticut,Foster family home - relative,2006,Percent,0.2
State,Connecticut,Foster family home - non-relative,2006,Percent,0.43
State,Delaware,Trial home visit,2006,Percent,N.R.
State,Delaware,Supervised independent living,2006,Percent,N.R.
State,Delaware,Runaway,2006,Percent,N.R.
State,Delaware,Pre-adoptive home,2006,Percent,0.05
State,Delaware,Group home or institution,2006,Percent,0.27
State,Delaware,Foster family home - relative,2006,Percent,0.07
State,Delaware,Foster family home - non-relative,2006,Percent,0.62
